"Gene","Bead","Sup","Enrichment","P"
"Smad9",50.38,45.03,0.16," 4.0e-01"
"Cep44",6.5,5.77,0.16," 7.5e-01"
"Eri2",7.9,7.22,0.16," 7.2e-01"
"Patj",59.99,53.4,0.16," 3.9e-01"
"Tbc1d10b",134.66,121.04,0.16," 2.9e-01"
"Nsdhl",18.74,16.75,0.16," 5.8e-01"
"Zfp87",23.69,21.4,0.16," 5.4e-01"
"Vps53",106.09,94.83,0.16," 2.9e-01"
"2900072N19Rik",2.28,2.02,0.16," 8.6e-01"
"Eefsec",21.87,19.55,0.16," 5.5e-01"
"Nck2",26.33,23.8,0.16," 5.3e-01"
"Smim20",21.77,19.49,0.16," 5.6e-01"
"4933412E12Rik",2.4,2.1,0.16," 8.6e-01"
"Nubpl",6.33,5.69,0.16," 7.6e-01"
"Adam7",0.31,0.31,0.16," 9.5e-01"
"Gm42847",1.88,1.67,0.16," 8.7e-01"
"Msantd4",109.7,98.34,0.16," 2.9e-01"
"Gm11729",0.37,0.35,0.16," 9.4e-01"
"Pcdha2",2.08,1.87,0.16," 8.6e-01"
"Clint1",72.68,64.83,0.16," 3.6e-01"
"Fstl5",40.96,36.83,0.16," 4.4e-01"
"Gart",53.21,47.46,0.16," 4.1e-01"
"5730507C01Rik",0.19,0.19,0.16," 9.6e-01"
"Slc25a2",0.49,0.45,0.16," 9.4e-01"
"Ube2r2",116.75,104.45,0.16," 2.9e-01"
"Lrif1",19.11,16.89,0.16," 5.8e-01"
"Ttl",72.14,64.54,0.16," 3.5e-01"
"AC165278.2",0.28,0.24,0.16," 9.5e-01"
"P2rx6",2.25,2.01,0.16," 8.6e-01"
"Fgf23",0.48,0.47,0.16," 9.4e-01"
"Per2",37.56,33.73,0.16," 4.7e-01"
"Fgfr1op2",77.75,69.33,0.16," 3.4e-01"
"BB218582",1.28,1.15,0.16," 9.0e-01"
"AV356131",2.32,2.18,0.16," 8.6e-01"
"Nudt12",11.53,10.32,0.16," 6.7e-01"
"Atp8b2",73.83,66.07,0.16," 3.5e-01"
"Gpr68",13.46,11.94,0.16," 6.5e-01"
"Nfyb",31.4,27.83,0.16," 5.1e-01"
"Nudt21",38.86,35.11,0.16," 4.6e-01"
"Tm2d1",9.77,8.66,0.16," 7.0e-01"
"AC123724.1",0.34,0.31,0.16," 9.5e-01"
"Pdgfa",36.54,33.26,0.16," 5.0e-01"
"Zfp518b",46.19,41.55,0.16," 4.3e-01"
"Gm45094",0.43,0.42,0.16," 9.4e-01"
"Fgf17",0.6,0.51,0.16," 9.3e-01"
"Lmo2",14.03,12.33,0.16," 6.5e-01"
"Gtf3c1",180.81,162.02,0.16," 2.6e-01"
"Stox2",406.78,365.33,0.16," 2.2e-01"
"Eif3b",127.77,114.65,0.16," 2.9e-01"
"Zfp646",46.33,41.48,0.16," 4.2e-01"
"Gm26839",0.63,0.57,0.16," 9.3e-01"
"Ogfod3",2.21,1.99,0.16," 8.6e-01"
"Zfp882",14.43,12.41,0.16," 6.5e-01"
"Esam",2.48,2.16,0.16," 8.6e-01"
"Itpr3",1.28,1.15,0.16," 9.0e-01"
"Bambi",4.89,4.31,0.16," 7.9e-01"
"Ap3s1",15.78,13.96,0.16," 6.2e-01"
"Zkscan6",11.36,10.17,0.16," 6.7e-01"
"Scube1",4.83,4.33,0.16," 7.9e-01"
"Gm5335",0.53,0.49,0.16," 9.3e-01"
"5830454E08Rik",1.15,0.97,0.16," 9.1e-01"
"Tmem165",12.71,11.36,0.16," 6.6e-01"
"Tbx21",0.21,0.17,0.16," 9.6e-01"
"Mfsd3",3.43,3.2,0.16," 8.3e-01"
"Clcn4",77.94,69.89,0.16," 3.5e-01"
"Aagab",82.77,74.12,0.16," 3.4e-01"
"Dsp",1.23,1,0.16," 9.1e-01"
"Gm7150",0.29,0.26,0.16," 9.5e-01"
"Lasp1",193.32,173.85,0.16," 2.6e-01"
"Psmc3",102.43,92.24,0.16," 3.3e-01"
"Vmp1",34.87,31.07,0.16," 4.8e-01"
"Nfkbib",17.86,16.41,0.16," 6.1e-01"
"Gm5148",4.42,3.95,0.16," 8.1e-01"
"Gpat2",0.36,0.31,0.16," 9.5e-01"
"Xpc",20.04,17.96,0.16," 6.0e-01"
"Gar1",8.58,7.72,0.16," 7.2e-01"
"Kidins220",289.56,260.04,0.16," 2.3e-01"
"Ylpm1",202,180.98,0.16," 2.5e-01"
"Mturn",280.77,252,0.16," 2.3e-01"
"Rab5a",136.67,122.69,0.16," 2.8e-01"
"Kat2a",87.64,78.8,0.16," 3.4e-01"
"Cpne5",66.71,60.04,0.16," 3.8e-01"
"Med9os",0.52,0.47,0.16," 9.4e-01"
"Morc4",10.32,9.35,0.16," 7.0e-01"
"C130060C02Rik",0.47,0.43,0.16," 9.4e-01"
"Gm13830",3.87,3.5,0.16," 8.3e-01"
"Dhx34",14.86,13.29,0.16," 6.3e-01"
"Lrrc42",22.52,20.11,0.16," 5.6e-01"
"Zfp768",19.76,18.09,0.16," 6.0e-01"
"Pus3",0.27,0.25,0.16," 9.5e-01"
"Gm29797",0.25,0.22,0.16," 9.6e-01"
"Zfp334",98.76,88.87,0.16," 3.4e-01"
"Mcm4",15.19,13.62,0.16," 6.5e-01"
"2610524H06Rik",6.16,5.5,0.16," 7.7e-01"
"Brix1",35.76,32.55,0.16," 4.9e-01"
"Gm32391",0.9,0.75,0.16," 9.2e-01"
"Fam122a",12.7,11.6,0.16," 6.7e-01"
"Mrip-ps",0.38,0.31,0.16," 9.5e-01"
"Marcks",308.33,277.14,0.16," 2.3e-01"
"Phf12",68.96,62.12,0.16," 3.8e-01"
"Wac",153.23,139.19,0.16," 3.1e-01"
"Bub3",115.42,103.74,0.16," 3.1e-01"
"Gm42732",21.96,19.73,0.16," 5.9e-01"
"Pou6f1",102.62,92.2,0.16," 3.2e-01"
"Zfp804a",29.69,27.61,0.16," 5.6e-01"
"1700029M20Rik",0.19,0.17,0.16," 9.6e-01"
"Aak1",612.3,552.05,0.16," 2.2e-01"
"Exoc7",97.29,87.3,0.16," 3.3e-01"
"Slitrk3",42.47,38.34,0.16," 4.6e-01"
"Cox10",19.35,17.37,0.16," 5.9e-01"
"Etfbkmt",6.59,5.95,0.16," 7.6e-01"
"Usp11",499.07,447.86,0.16," 2.3e-01"
"Gm12447",0.17,0.16,0.16," 9.6e-01"
"Syndig1l",18.1,16.77,0.16," 6.2e-01"
"Tbc1d17",46.41,42.07,0.16," 4.5e-01"
"Ccdc94",4.02,3.58,0.16," 8.2e-01"
"Cog4",58.69,52.76,0.16," 4.0e-01"
"1810032O08Rik",1.24,1.11,0.16," 9.0e-01"
"Cops4",122.83,110.19,0.16," 3.1e-01"
"Tex2",157.25,141.24,0.15," 2.8e-01"
"Plat",9.33,8.37,0.15," 7.1e-01"
"R3hdm2",173.48,156.09,0.15," 2.8e-01"
"Snapc3",25.55,23.18,0.15," 5.5e-01"
"Aig1",28.04,25.15,0.15," 5.3e-01"
"Klhdc1",18.63,16.75,0.15," 6.0e-01"
"AC125351.1",23.95,21.83,0.15," 5.9e-01"
"Smarcc1",149.19,134.4,0.15," 2.9e-01"
"Zfp58",4.34,4.01,0.15," 8.1e-01"
"Gkap1",13.98,12.57,0.15," 6.5e-01"
"Gm35911",0.31,0.28,0.15," 9.5e-01"
"Marc2",13.89,12.59,0.15," 6.7e-01"
"Efna2",4,3.67,0.15," 8.2e-01"
"Mkrn2",40.84,36.69,0.15," 4.7e-01"
"Fnip2",41.07,37.26,0.15," 4.9e-01"
"Ric3",59.48,54.1,0.15," 4.3e-01"
"Nppc",1.88,1.62,0.15," 8.8e-01"
"Faf1",81.12,73.21,0.15," 3.7e-01"
"Slc35f1",58.58,52.88,0.15," 4.2e-01"
"Tor1b",33.25,29.97,0.15," 5.1e-01"
"Zfp68",57.87,52.56,0.15," 4.2e-01"
"Mgat2",25.04,22.58,0.15," 5.6e-01"
"Tmem2",12.86,11.63,0.15," 6.8e-01"
"Tppp",885.12,799.13,0.15," 2.2e-01"
"Rps7-ps2",0.21,0.19,0.15," 9.6e-01"
"1110015O18Rik",6.63,5.95,0.15," 7.6e-01"
"Gm47720",0.22,0.2,0.15," 9.6e-01"
"Gm9768",1.06,0.96,0.15," 9.1e-01"
"Gm44646",1.14,1.03,0.15," 9.1e-01"
"Nup85",37.08,33.4,0.15," 4.9e-01"
"1810026B05Rik",8.67,7.81,0.15," 7.3e-01"
"Pmpca",67.12,60.32,0.15," 3.9e-01"
"Lman2l",41.1,36.97,0.15," 4.7e-01"
"Tgfb2",11.43,10.28,0.15," 6.9e-01"
"Gm2076",0.19,0.17,0.15," 9.6e-01"
"Abhd6",12.91,11.62,0.15," 6.7e-01"
"Pyurf",17.87,16.01,0.15," 6.2e-01"
"Vipas39",59.17,53.29,0.15," 4.2e-01"
"Gbf1",173.02,155.72,0.15," 2.9e-01"
"Trappc9",162.38,146.64,0.15," 2.9e-01"
"Mgrn1",273.57,247.05,0.15," 2.6e-01"
"Kcmf1",79.12,71.23,0.15," 3.7e-01"
"Xrn2",49,44.21,0.15," 4.4e-01"
"Gm20754",0.59,0.53,0.15," 9.3e-01"
"Gm5177",0.21,0.18,0.15," 9.6e-01"
"Mapk6",149.44,134.86,0.15," 3.1e-01"
"Gm11629",0.53,0.44,0.15," 9.4e-01"
"Ppm1h",116.94,105.56,0.15," 3.3e-01"
"Paqr7",42.76,38.89,0.15," 4.9e-01"
"Tmem120b",2.64,2.39,0.15," 8.6e-01"
"Htr7",35.88,32.3,0.15," 5.0e-01"
"Cdan1",17.33,15.67,0.15," 6.3e-01"
